"filename","runnr","nHITS","of","RESID","SSwR","datetime","aHIVdeath","aHIVslowrecov","aHIVtreatinit","alphaH","alphaHmul2010","atheta","chi","epsilonH","epsilonHmul2010","eta","j1A0","j2A0","j3A0","j4A0","kappa","lambdaH","muDc","muH1","muH2","muK","multiplier","pEhigh","phiH","phiHmul2010","phiS","pR","pT","rho","sageA15","sigma","smul","theta","zeta"
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.41,8.94,"2021-12-17_17h08m35s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.01868,0.24534,0.37331,1.97407,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.47,9.312,"2021-12-17_17h10m07s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.90081,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.01868,0.24534,0.37331,1.97407,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.88,9.176,"2021-12-17_17h10m55s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.012,0.04839,0.01868,0.24534,0.37331,1.97407,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.6,8.972,"2021-12-17_17h11m11s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.025,0.24534,0.37331,1.97407,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.43,8.953,"2021-12-17_17h11m19s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.01868,0.59231,0.37331,1.97407,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.37,9.904,"2021-12-17_17h11m34s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.01868,0.24534,0.37331,4.76582,3.67179,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.61,9.156,"2021-12-17_17h11m42s",2.43879,0.6845,1.09214,0.73416,0.58328,24.46336,0.23798,0.49713,0.41474,0.61095,0.34326,0.37313,0.35965,0.54648,0.17172,1.23031,0.11016,0.00515,0.04839,0.01868,0.24534,0.37331,1.97407,5,0.03072,0.64593,0.00129,0.00393,0.8892,5e-04,0.77592,0.08502,0.38469
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.78,8.969,"2021-12-17_17h15m21s",2.44595,0.67593,1.0846,0.7291,0.5707,24.53913,0.23871,0.49401,0.42145,0.63134,0.34593,0.37188,0.35886,0.55994,0.17466,1.22804,0.11501,0.012,0.03519,0.01867,0.24494,0.37574,1.95707,3.6651,0.03068,0.64719,0.00129,0.00387,0.89566,5e-04,0.77863,0.0845,0.38233
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.76,9.15,"2021-12-17_17h19m59s",2.4248,0.65625,1.03545,0.7136,0.56168,24.77717,0.23976,0.48316,0.43851,0.66805,0.35728,0.36905,0.35689,0.59621,0.18287,1.23047,0.1268,0.00512,0.05214,0.01865,0.24428,0.36916,1.89635,3.64106,0.03067,0.64559,0.00129,0.00374,0.91322,0.00052,0.80264,0.08442,0.38289
"[ZAF][][2021-12-17_16h41m01s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.43,8.468,"2021-12-17_17h32m50s",2.01933,0.60588,0.9109,0.66206,0.60797,26.46354,0.2434,0.4443,0.48262,0.74036,0.84725,0.35746,0.34558,0.68126,0.1907,1.22159,0.13939,0.00538,0.01536,0.01856,0.24162,0.3712,1.65989,3.54666,0.0306,0.63912,0.00129,0.00331,0.93042,0.00058,0.89033,0.08443,0.37789
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.81,12.03,"2021-12-17_17h59m32s",2.4117,0.68959,1.17894,0.83517,0.63254,24.33512,0.23713,0.55713,0.32749,0.58842,0.34194,0.34802,0.38378,0.53469,0.16671,1.24363,0.10844,0.00572,0.06493,0.01744,0.3147,0.38974,2.28136,3.93508,0.02975,0.65458,0.00131,0.00346,1,5e-04,0.84728,0.08781,0.37641
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.98,9.799,"2021-12-17_18h00m15s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.01741,0.31405,0.37825,2.26417,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.39,10.26,"2021-12-17_18h01m47s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.83589,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.01741,0.31405,0.37825,2.26417,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.31,9.969,"2021-12-17_18h02m34s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.012,0.04043,0.01741,0.31405,0.37825,2.26417,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.11,9.839,"2021-12-17_18h02m49s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.025,0.31405,0.37825,2.26417,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16,9.815,"2021-12-17_18h02m57s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.01741,0.75819,0.37825,2.26417,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.7,10.63,"2021-12-17_18h03m12s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.01741,0.31405,0.37825,5,3.92917,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.09,9.953,"2021-12-17_18h03m20s",2.44399,0.67773,1.07574,0.82624,0.57252,24.69668,0.23872,0.55259,0.35011,0.59959,0.34,0.34624,0.38337,0.55356,0.17258,1.21345,0.11782,0.00565,0.04043,0.01741,0.31405,0.37825,2.26417,5,0.02963,0.65786,0.00131,0.00376,0.86247,5e-04,0.8452,0.08672,0.38293
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.84,10.13,"2021-12-17_18h07m19s",2.44119,0.67556,1.09494,0.82463,0.56353,24.74803,0.23903,0.55179,0.35621,0.61359,0.34031,0.34579,0.38314,0.55846,0.173,1.23629,0.11852,0.012,0.03563,0.01741,0.31396,0.38462,2.26062,3.92795,0.02959,0.65877,0.00131,0.00373,0.86384,5e-04,0.84488,0.08642,0.38142
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.89,9.578,"2021-12-17_18h11m50s",2.43637,0.6752,1.09008,0.8241,0.5603,24.77181,0.239,0.5515,0.35746,0.6135,0.3408,0.34579,0.38318,0.55943,0.17331,1.23558,0.1189,0.012,0.03402,0.0174,0.31393,0.37488,2.25943,3.92754,0.0296,0.65852,0.00131,0.00377,0.86472,5e-04,0.84529,0.08648,0.38383
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.56,11.31,"2021-12-17_18h11m57s",2.43637,0.6752,1.09008,0.8241,0.5603,24.77181,0.239,0.5515,0.35746,0.6135,0.3408,0.34579,0.38318,0.55943,0.17331,1.23558,0.1189,0.00564,0.08214,0.0174,0.31393,0.37488,2.25943,3.92754,0.0296,0.65852,0.00131,0.00377,0.86472,5e-04,0.84529,0.08648,0.38383
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.45,9.745,"2021-12-17_18h16m20s",2.43803,0.67436,1.09399,0.82357,0.55734,24.78362,0.23915,0.55122,0.35884,0.61754,0.34078,0.3456,0.38307,0.5609,0.17344,1.23455,0.11913,0.012,0.03266,0.0174,0.31389,0.38262,2.25824,3.92713,0.02958,0.65895,0.00131,0.00375,0.86516,5e-04,0.84509,0.08634,0.37976
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.77,9.338,"2021-12-17_18h20m49s",2.43531,0.67349,1.0887,0.82267,0.55226,24.81152,0.23916,0.55073,0.36079,0.61888,0.34142,0.34552,0.38307,0.5627,0.1739,1.22967,0.11974,0.012,0.03054,0.0174,0.31384,0.37469,2.25619,3.92642,0.02959,0.65879,0.00131,0.00378,0.86654,5e-04,0.84546,0.08636,0.38373
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.27,10.88,"2021-12-17_18h20m57s",2.43531,0.67349,1.0887,0.82267,0.55226,24.81152,0.23916,0.55073,0.36079,0.61888,0.34142,0.34552,0.38307,0.5627,0.1739,1.22967,0.11974,0.00563,0.07374,0.0174,0.31384,0.37469,2.25619,3.92642,0.02959,0.65879,0.00131,0.00378,0.86654,5e-04,0.84546,0.08636,0.38373
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.24,9.536,"2021-12-17_18h25m17s",2.43712,0.67228,1.09071,0.82179,0.54764,24.8334,0.23934,0.55023,0.36275,0.62366,0.34153,0.34527,0.38293,0.56488,0.1742,1.23105,0.12019,0.012,0.02864,0.0174,0.31377,0.38157,2.25413,3.92572,0.02957,0.65924,0.00131,0.00376,0.86747,5e-04,0.84548,0.08619,0.37932
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.53,9.079,"2021-12-17_18h29m45s",2.43492,0.67233,1.08821,0.82168,0.547,24.84139,0.2393,0.55017,0.3629,0.62296,0.34172,0.3453,0.38296,0.56499,0.17429,1.23359,0.12029,0.012,0.02832,0.0174,0.31377,0.37632,2.25386,3.92562,0.02957,0.65906,0.00131,0.00378,0.86772,5e-04,0.84574,0.08624,0.38118
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.95,10.58,"2021-12-17_18h29m53s",2.43492,0.67233,1.08821,0.82168,0.547,24.84139,0.2393,0.55017,0.3629,0.62296,0.34172,0.3453,0.38296,0.56499,0.17429,1.23359,0.12029,0.00563,0.06838,0.0174,0.31377,0.37632,2.25386,3.92562,0.02957,0.65906,0.00131,0.00378,0.86772,5e-04,0.84574,0.08624,0.38118
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.69,9.116,"2021-12-17_18h34m25s",2.43778,0.67067,1.08686,0.82039,0.54062,24.8712,0.23946,0.54942,0.36572,0.62795,0.34217,0.34501,0.3828,0.56795,0.17484,1.22846,0.12106,0.012,0.02611,0.01739,0.31371,0.37886,2.25073,3.92454,0.02956,0.65934,0.00131,0.00377,0.86941,5e-04,0.84606,0.08611,0.38116
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.01,10.82,"2021-12-17_18h34m32s",2.43778,0.67067,1.08686,0.82039,0.54062,24.8712,0.23946,0.54942,0.36572,0.62795,0.34217,0.34501,0.3828,0.56795,0.17484,1.22846,0.12106,0.00563,0.06303,0.01739,0.31371,0.37886,2.25073,3.92454,0.02956,0.65934,0.00131,0.00377,0.86941,5e-04,0.84606,0.08611,0.38116
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.32,8.781,"2021-12-17_18h38m54s",2.44293,0.66728,1.07289,0.81739,0.52789,24.93909,0.2397,0.5476,0.37156,0.63538,0.34372,0.3445,0.38256,0.5743,0.17626,1.22468,0.12296,0.012,0.02249,0.01739,0.31352,0.37518,2.24304,3.92189,0.02955,0.65939,0.00131,0.00377,0.87369,5e-04,0.84767,0.08598,0.38251
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.45,9.906,"2021-12-17_18h39m02s",2.44293,0.66728,1.07289,0.81739,0.52789,24.93909,0.2397,0.5476,0.37156,0.63538,0.34372,0.3445,0.38256,0.5743,0.17626,1.22468,0.12296,0.00563,0.05429,0.01739,0.31352,0.37518,2.24304,3.92189,0.02955,0.65939,0.00131,0.00377,0.87369,5e-04,0.84767,0.08598,0.38251
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.24,9.785,"2021-12-17_18h43m32s",2.44664,0.66004,1.05301,0.81049,0.5103,25.12642,0.24036,0.54291,0.38255,0.65571,0.34655,0.34304,0.3817,0.58948,0.17924,1.22884,0.12683,0.00564,0.0436,0.01737,0.31313,0.37741,2.22337,3.91512,0.02951,0.65964,0.00131,0.00375,0.88253,0.00051,0.85344,0.08559,0.3793
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.22,9.543,"2021-12-17_18h56m39s",2.1111,0.60519,0.90085,0.75049,0.53849,27.03166,0.24385,0.49471,0.42813,0.74791,0.83563,0.33048,0.37037,0.68234,0.18958,1.22198,0.14157,0.00592,0.01197,0.01721,0.30965,0.3717,2.00639,3.84142,0.02943,0.65096,0.00131,0.00346,0.91314,0.00058,0.90909,0.08546,0.37686
"[ZAF][][2021-12-17_17h50m32s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.27,8.163,"2021-12-17_19h01m24s",2.11262,0.60498,0.9002,0.75044,0.53864,27.02995,0.24387,0.49467,0.42837,0.74805,0.83542,0.33042,0.37034,0.6824,0.18957,1.21764,0.14157,0.00592,0.01201,0.01721,0.30964,0.37565,2.00613,3.84134,0.02943,0.65107,0.00131,0.00344,0.91313,0.00058,0.90897,0.08542,0.37558
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.07,10.26,"2021-12-17_19h13m53s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.98,10.49,"2021-12-17_19h14m08s",2.44923,1.54359,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.13,10.74,"2021-12-17_19h15m24s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.93372,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17,10.53,"2021-12-17_19h15m32s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,1,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.51,10.74,"2021-12-17_19h16m10s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.012,0.06038,0.02002,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.2,10.37,"2021-12-17_19h16m24s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.025,0.28339,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.08,10.28,"2021-12-17_19h16m32s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.68416,0.37774,1.74915,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,18.05,11.34,"2021-12-17_19h16m47s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,4.22283,4.26633,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.17,10.39,"2021-12-17_19h16m54s",2.44923,0.63938,1.17981,0.79103,0.59733,22.1741,0.23838,0.54342,0.36111,0.59075,0.34507,0.38676,0.48005,0.53103,0.16496,1.21696,0.10843,0.00518,0.06038,0.02002,0.28339,0.37774,1.74915,5,0.02719,0.64493,0.00131,0.00417,0.89199,5e-04,0.94791,0.08478,0.41215
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.84,10.31,"2021-12-17_19h18m28s",2.44324,0.63696,1.16941,0.78935,0.58821,22.3019,0.23884,0.54257,0.36483,0.59659,0.34546,0.38623,0.4798,0.53496,0.16548,1.23787,0.10951,0.00515,0.05339,0.02002,0.28325,0.38357,1.74412,4.26551,0.02714,0.64605,0.00131,0.0042,0.89301,5e-04,0.94757,0.08436,0.38025
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.63,9.966,"2021-12-17_19h18m35s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.28,9.914,"2021-12-17_19h18m49s",2.44413,1.54247,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.17,9.835,"2021-12-17_19h20m02s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.93329,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.2,9.844,"2021-12-17_19h20m09s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,1,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.11,10.48,"2021-12-17_19h20m45s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.012,0.05818,0.02002,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.81,10.12,"2021-12-17_19h20m59s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.025,0.28333,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.62,9.962,"2021-12-17_19h21m06s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.68403,0.3833,1.74787,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.62,11.03,"2021-12-17_19h21m21s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,4.21974,4.26612,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.73,10.09,"2021-12-17_19h21m28s",2.44413,0.63891,1.17487,0.79059,0.5949,22.22471,0.23858,0.54319,0.36196,0.59207,0.34519,0.38658,0.47998,0.53197,0.16504,1.24081,0.10861,0.00517,0.05818,0.02002,0.28333,0.3833,1.74787,5,0.02717,0.64538,0.00131,0.00418,0.89212,5e-04,0.94807,0.08459,0.39253
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.96,9.77,"2021-12-17_19h22m44s",2.44128,0.63765,1.17059,0.78969,0.59003,22.28084,0.23865,0.54276,0.36425,0.59418,0.34561,0.38643,0.47991,0.53402,0.1655,1.23459,0.10938,0.00516,0.05457,0.02002,0.28329,0.37604,1.74517,4.26568,0.02717,0.64545,0.00131,0.00422,0.893,5e-04,0.94783,0.08456,0.3927
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.41,9.97,"2021-12-17_19h24m56s",2.44128,0.63765,1.17059,0.78969,0.59003,22.28084,0.23865,0.54276,0.36425,0.59418,0.34561,0.38643,0.47991,0.53402,0.1655,1.23459,0.10938,0.012,0.05457,0.02002,0.28329,0.37604,1.74517,4.26568,0.02717,0.64545,0.00131,0.00422,0.893,5e-04,0.94783,0.08456,0.3927
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.1,9.763,"2021-12-17_19h25m10s",2.44128,0.63765,1.17059,0.78969,0.59003,22.28084,0.23865,0.54276,0.36425,0.59418,0.34561,0.38643,0.47991,0.53402,0.1655,1.23459,0.10938,0.00516,0.05457,0.025,0.28329,0.37604,1.74517,4.26568,0.02717,0.64545,0.00131,0.00422,0.893,5e-04,0.94783,0.08456,0.3927
"[ZAF][][2021-12-17_19h04m43s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.97,9.784,"2021-12-17_19h25m17s",2.44128,0.63765,1.17059,0.78969,0.59003,22.28084,0.23865,0.54276,0.36425,0.59418,0.34561,0.38643,0.47991,0.53402,0.1655,1.23459,0.10938,0.00516,0.05457,0.02002,0.68392,0.37604,1.74517,4.26568,0.02717,0.64545,0.00131,0.00422,0.893,5e-04,0.94783,0.08456,0.3927
